64649,63870,184810
13498,9716,184810
13498,63870,184810
9716,63870,184810
532,479,184814
979,980,184817
979,981,184817
980,981,184817
9345,23257,184823
63117,30941,247540
70241,23251,247543
70241,30941,247543
23251,30941,247543
59652,82840,247544
59652,82842,247544
82840,82842,247544
74471,74473,247559
855,76708,247562
855,80806,247562
854,76708,247562
854,80806,247562
2523,76708,247562
2523,80806,247562
781,76708,247562
781,80806,247562
76708,14786,247562
76708,55059,247562
76708,65942,247562
76708,80806,247562
14786,80806,247562
55059,80806,247562
65942,80806,247562
67959,73211,247571
40,2841,247575
1315,66906,247576
1315,17094,247576
66906,17094,247576
5792,57678,247577
5792,74475,247577
57678,74475,247577
46628,33922,247579
34491,29674,247583
59903,68210,247585
68210,23867,247585
2462,11547,247586
46612,33856,247597
5854,73297,247600
15730,70241,247610
15730,62466,247610
70241,62466,247610
69286,62466,247610
5854,28195,247612
5854,24092,247613
5854,36123,247618
12954,64635,247620
70241,15793,247624
15730,85814,247625
29710,54577,247626
74477,66906,247629
67059,56797,247630
4744,64481,247631
4744,50443,247631
13059,34377,247653
60569,57610,247670
58412,36041,247672
34208,49350,247677
7516,49350,247677
4744,45117,247682
4744,74485,247693
4744,74486,247694
4744,74487,247695
4744,61631,247696
15607,49314,247700
15607,2781,247702
5943,23395,247704
51589,54585,247717
74472,46954,247720
55,1490,247730
1486,1490,247730
29551,11854,247732
16273,74518,247737
482,49935,247745
72098,59574,247763
72098,73242,247763
72386,59574,247763
72386,73242,247763
59574,73242,247763
74494,49852,247766
74494,59572,247766
49852,59572,247766
9827,72501,247770
70077,74525,247785
89,325,2442
89,9213,2442
326,9213,2442
325,9213,2442
1466,2801,2451
1466,291,2451
291,36107,2452
124,2626,2457
124,15158,2461
15158,2626,2461
124,3197,2462
3197,2626,2462
18,7833,2480
3263,1528,2499
1528,3320,2500
3320,3263,2500
1327,11660,2501
1327,3076,2501
11660,3076,2501
1528,3161,2502
3161,3263,2502
35,7480,2517
35,634,2520
115,2324,2530
5,54988,2534
127,85,2565
434,1454,2566
6,40,2581
52,50470,2583
1410,4948,2597
4948,2234,2597
1410,18651,2598
1410,18654,2599
1053,2048,26206
1742,2048,26206
1053,9461,26207
1053,1390,26207
9461,1390,26207
7616,9399,26208
911,1940,26211
1391,29701,26214
1391,13428,26214
29701,13428,26214
929,3288,26216
308,3487,26218
3487,18908,26218
7617,7781,26223
7617,21761,26223
7617,1698,26223
7617,16373,26223
7617,7780,26223
7617,5291,26223
918,1959,26224
7618,9416,26230
7618,11653,26230
9416,11653,26230
1792,7498,26249
7497,7498,26249
240,611,26250
1815,66,26251
16647,16648,26288
16647,16633,26288
16648,16633,26288
1130,7349,26289
7626,73529,26290
7626,2761,26290
7626,73530,26290
73529,2761,26290
73529,73530,26290
2761,73530,26290
7627,46711,26291
7628,46994,26292
7628,9974,26292
46994,9974,26292
260,7629,26294
5128,6141,26298
7631,7632,26300
7631,7633,26300
7631,7634,26300
7632,7633,26300
7632,7634,26300
7633,7634,26300
5210,44590,26304
2000,1391,26323
2000,15176,26323
2000,68575,26323
1391,15176,26323
1391,68575,26323
15176,68575,26323
3382,2768,26337
3382,8910,26337
2664,2768,26337
2664,8910,26337
2768,885,26337
2768,8910,26337
885,8910,26337
16034,16041,26338
16034,16046,26338
16034,23328,26338
16034,46961,26338
16041,16046,26338
16041,23328,26338
16041,46961,26338
16046,23328,26338
16046,46961,26338
23328,46961,26338
3413,7637,26340
97,2961,26370
97,59340,26370
2961,59340,26370
2716,5617,26373
2716,5618,26373
13031,43050,247796
13031,58212,247796
13031,43052,247796
43050,29551,247796
29551,58212,247796
29551,43052,247796
58212,43052,247796
51499,61204,247803
74498,77225,247805
74499,46592,247807
50468,65842,247808
50468,63066,247809
46291,5327,247825
46291,4929,247825
46291,17007,247825
46291,5846,247825
46291,9201,247825
46291,6046,247825
5327,4929,247825
5327,17007,247825
5327,5846,247825
5327,9201,247825
4929,17007,247825
4929,5846,247825
4929,9201,247825
4929,6046,247825
17007,9201,247825
17007,6046,247825
5846,9201,247825
5846,6046,247825
9201,6046,247825
672,10116,247827
672,61903,247827
672,23008,247827
672,56986,247827
10116,61903,247827
10116,2498,247827
10116,3629,247827
10116,23008,247827
10116,56986,247827
10116,2862,247827
61903,2498,247827
61903,3629,247827
61903,23008,247827
61903,56986,247827
61903,2862,247827
2498,3629,247827
2498,23008,247827
2498,56986,247827
2498,2862,247827
3629,23008,247827
3629,56986,247827
3629,2862,247827
23008,56986,247827
23008,2862,247827
56986,2862,247827
57691,904,247829
79362,79364,247856
13552,74504,247860
13552,74505,247860
9516,74504,247860
9516,74505,247860
74504,74505,247860
11518,16530,247862
11518,70774,247862
16530,64520,247862
16530,21237,247862
16530,70774,247862
16530,41672,247862
64520,70774,247862
21237,70774,247862
21237,41672,247862
70774,41672,247862
858,76773,247865
57962,74506,247867
4913,72082,247918
738,74514,247922
738,3535,247933
1517,1724,247938
1517,74517,247941
1517,15580,247943
1517,16469,247946
66393,1517,247947
66393,15580,247947
66393,49000,247947
1517,49000,247947
15580,49000,247947
1517,58068,247951
1517,56138,247951
58068,56138,247951
72240,59889,247966
59889,38491,247966
74506,74520,247972
74506,85246,247972
74520,85246,247972
18808,56403,247980
17256,63434,247981
17256,41595,247981
63434,41595,247981
56389,49120,247982
17058,18826,247983
17058,18808,247983
18826,18808,247983
17256,18826,247984
17256,49120,247984
18826,49120,247984
20,59420,247985
1885,32601,247993
74526,73806,247999
10216,69505,248009
60044,48974,248014
69620,58745,248017
61683,14576,248018
1985,65188,248019
72086,71353,248020
71353,72087,248020
71353,78505,248020
59698,5995,248021
3230,59368,248022
23766,13271,248040
28208,13271,248040
35798,13271,248040
74041,13271,248040
54742,79830,248051
71416,73069,248096
141,3508,248097
7782,15863,248100
7782,141,248100
7782,9730,248100
7782,54756,248100
15863,141,248100
15863,9730,248100
15863,54756,248100
141,9730,248100
141,54756,248100
9730,54756,248100
55015,141,248101
55015,5103,248101
55015,7783,248101
55015,3097,248101
141,5103,248101
141,7783,248101
141,3097,248101
5103,7783,248101
5103,3097,248101
7783,3097,248101
10226,141,248102
10226,2016,248102
10226,2082,248102
141,2016,248102
141,2082,248102
2016,2082,248102
2016,66849,248103
10226,66849,248103
66849,141,248103
141,74541,248104
141,74559,248104
74541,74559,248104
141,65599,248106
65599,1339,248106
65599,74559,248106
1339,74559,248106
141,13438,248107
65599,13438,248107
1339,57039,248110
141,57039,248110
141,68639,248111
141,52076,248111
141,65086,248111
141,49075,248111
141,2075,248111
141,10181,248111
68639,52076,248111
68639,65086,248111
68639,49075,248111
68639,2075,248111
68639,10181,248111
68639,74541,248111
52076,65086,248111
52076,49075,248111
52076,2075,248111
52076,10181,248111
52076,74541,248111
65086,49075,248111
65086,2075,248111
65086,10181,248111
65086,74541,248111
49075,2075,248111
49075,10181,248111
49075,74541,248111
2075,10181,248111
2075,74541,248111
10181,74541,248111
141,74540,248112
74540,74541,248112
60255,43261,248113
60255,57711,248113
60255,34212,248113
43261,57711,248113
43261,34212,248113
57711,34212,248113
936,68982,248123
936,7504,248123
936,179,248123
68982,7504,248123
68982,179,248123
5219,8925,248125
5219,44891,248125
21631,8925,248125
21631,44891,248125
8925,44891,248125
28318,21631,248126
13198,21631,248127
13198,74595,248127
21631,74595,248127
5741,21631,248129
5741,48126,248129
21631,48126,248129
21631,6125,248134
7424,21631,248135
7400,34311,248136
15357,71363,248137
71363,71416,248137
49721,58085,248138
72382,69505,248140
51716,38501,248144
51716,11648,248144
51716,74544,248144
38501,74544,248144
11648,74544,248144
23787,23789,248153
23787,74547,248153
23789,5714,248153
23789,74547,248153
5714,74547,248153
43452,74546,248171
43452,74584,248171
56554,74546,248171
56554,74584,248171
5679,74546,248171
5679,74584,248171
74546,74584,248171
67943,84417,248194
71043,58166,248195
25228,74549,248197
74560,74561,248208
74560,74562,248209
74560,74563,248211
74560,74564,248213
74560,74565,248215
74560,61858,248224
74560,59664,248225
74570,65599,248226
65599,26867,248227
65599,74571,248227
65599,6108,248227
26867,74571,248227
26867,6108,248227
74571,6108,248227
65600,65599,248228
65600,74572,248228
65599,74572,248228
74576,21129,248244
1224,3322,248256
1224,70065,248257
1224,7692,248258
1224,59987,248259
74580,59153,248278
74583,60064,248283
49412,23202,248290
61855,63305,248334
6112,63305,248334
72435,69505,248339
72585,5817,248344
63316,64923,248345
63316,61521,248347
66141,74593,248350
56738,56735,248351
56738,56736,248351
56735,56736,248351
11474,74600,248403
46428,74603,248422
74605,32326,248443
74606,74607,248464
66906,74606,248466
74606,41487,248470
74606,36010,248471
74606,40955,248473
5943,30913,248485
33857,23820,248503
74612,15793,248504
74612,58708,248504
15793,58708,248504
54978,15085,248507
33875,74614,248508
74615,29672,248509
21575,15357,248510
23430,33856,248511
34177,7200,248513
32319,33922,248515
74617,17334,248516
74615,74618,248517
56831,15793,248522
10137,46568,248553
56639,83904,248568
50148,13552,248570
71174,66906,248587
46512,49421,248588
74631,74658,248599
4913,77322,248602
64078,74362,248622
2481,74636,248642
2481,74637,248643
2481,74638,248643
74636,74637,248643
74636,74638,248643
74637,74638,248643
2481,74640,248644
71714,15944,248651
57701,15944,248654
48654,65316,248669
57134,65316,248669
65316,64456,248669
74643,36116,248673
5034,49708,248685
74644,60261,248718
34645,48951,248726
49233,48951,248726
48922,54951,248727
72680,73134,248728
57546,16118,248730
57546,57458,248730
74319,15357,248731
74319,74647,248731
21197,74647,248731
15357,74647,248731
74606,17170,248740
74606,14804,248741
74606,34377,248742
73084,18466,248745
73084,66906,248746
73084,73037,248746
66906,73037,248746
74660,31097,248747
74663,61965,248750
57331,58452,248751
58452,51695,248751
58452,51521,248751
51695,51521,248751
747,74666,248758
219,41090,248769
2481,50286,248776
50286,74640,248776
2481,62728,248785
69451,70403,248799
16994,63634,248802
60401,67357,248817
4913,17094,248818
67958,57209,248861
60331,49721,248865
60331,28258,248865
60331,2820,248865
36159,49721,248865
36159,28258,248865
36159,2820,248865
49721,2820,248865
28258,2820,248865
5978,71175,248888
7667,23395,248900
61395,15473,248903
8861,74683,248906
8861,74684,248906
8861,36363,248906
74683,74684,248906
74683,36363,248906
74684,36363,248906
64350,58281,248919
64350,74686,248919
58281,74686,248919
64350,46155,248920
64350,36123,248921
64350,18877,248922
34085,58411,248932
64194,1129,248934
53298,54691,248950
53298,2039,248950
53298,74696,248950
53298,74697,248950
54691,2039,248950
54691,74696,248950
54691,74697,248950
2039,74696,248950
2039,74697,248950
74696,74697,248950
53298,70241,248951
53298,69286,248951
53298,74698,248951
70241,74697,248951
70241,54691,248951
70241,74698,248951
69286,74697,248951
69286,54691,248951
69286,74698,248951
74697,74698,248951
54691,74698,248951
61683,67540,248960
73733,56748,248978
73733,74703,248979
73733,33734,248980
73733,11685,248981
73733,13097,248982
74705,41592,248992
74710,61411,249014
74713,44772,249025
74713,74714,249026
74713,57886,249026
74714,57886,249026
74713,65316,249027
74713,62635,249028
41168,14763,249032
41168,41097,249032
41168,40887,249032
14763,41097,249032
14763,40887,249032
41097,40887,249032
65194,56352,249035
49372,2655,249039
74719,66770,249040
74719,1280,249040
74719,74720,249040
74719,3151,249040
66770,1280,249040
66770,74720,249040
66770,3151,249040
1280,74720,249040
1280,3151,249040
74720,3151,249040
74719,18387,249041
74719,653,249041
74719,1895,249041
18387,653,249041
18387,1895,249041
653,1895,249041
74719,68042,249042
66770,68042,249042
817,49372,249043
817,1361,249043
817,2655,249043
817,43428,249043
817,54703,249043
49372,1361,249043
49372,43428,249043
49372,54703,249043
1361,2655,249043
1361,43428,249043
1361,54703,249043
2655,43428,249043
2655,54703,249043
43428,54703,249043
74721,25255,249054
74721,15715,249055
74721,15078,249057
74721,24092,249058
74721,33922,249058
74721,9940,249067
74721,15079,249069
74721,16052,249071
74721,22901,249074
57783,74722,249079
74721,17170,249080
74723,64988,249081
74723,74724,249081
74723,74725,249081
64988,74724,249081
64988,74725,249081
74724,74725,249081
74721,15886,249082
2876,3536,249093
74721,13190,249094
63719,60655,249095
74721,56673,249102
74729,74731,249103
16461,23685,249106
74721,18466,249109
1116,58958,249110
1116,74545,249110
58958,74545,249110
74721,44779,249113
65152,3112,249114
49462,72777,249115
49462,74733,249115
72777,74733,249115
74721,41285,249119
69744,61390,249120
70636,74735,249123
74721,15793,249125
46466,62115,249128
41024,67816,249132
67816,26997,249132
46836,74737,249133
46836,74738,249133
46836,74739,249133
74737,74738,249133
74737,74739,249133
74738,74739,249133
74721,33905,249136
74721,15151,249137
74721,36010,249138
74721,15826,249142
74721,61382,249147
74721,59907,249147
61382,59907,249147
74721,23038,249148
73208,63239,249154
74729,63596,249180
74729,74740,249183
74731,74740,249183
36001,1116,249186
36001,3629,249186
36001,70801,249186
1116,3629,249186
1116,70801,249186
3629,70801,249186
74743,66906,249205
74744,49466,249211
64843,64844,249212
64843,72172,249212
64844,72172,249212
44869,34377,249213
41168,8932,249214
7784,8932,249214
62635,18903,249215
64843,74745,249223
13011,51783,249225
41168,15473,249226
62635,50217,249231
62635,41421,249231
62635,60627,249231
62635,15793,249231
50217,60627,249231
50217,15793,249231
41421,60627,249231
41421,15793,249231
60627,15793,249231
56819,63119,249236
4913,63119,249237
74746,63119,249238
15994,39765,249263
67541,72835,249264
18480,32344,249279
841,7359,26375
841,22936,26375
7359,22936,26375
841,944,26376
841,10131,26376
944,10131,26376
7665,7768,26395
847,2221,26396
847,5234,26396
2626,2221,26396
2221,5234,26396
4675,2135,26401
4675,10248,26401
2135,10248,26401
7429,23599,26404
7429,9758,26404
23599,9758,26404
1758,3344,26407
7667,7689,26408
7667,7690,26408
7689,7690,26408
7668,7670,26409
7668,7671,26409
4887,7670,26409
4887,7671,26409
7670,7671,26409
7669,13053,26410
4668,7672,26414
42957,2894,26415
42957,7674,26415
2894,7674,26415
7676,7677,26418
7676,7678,26418
7677,7678,26418
2649,33720,26421
2841,4955,26423
5900,7692,26438
6042,7685,26439
5448,7686,26441
5448,5846,26441
7686,5846,26441
1115,7693,26443
1115,7695,26443
1115,7696,26443
1115,7697,26443
7693,7695,26443
7693,7696,26443
7693,7697,26443
7695,7696,26443
7695,7697,26443
7696,7697,26443
1120,7694,26444
1023,7698,26445
1023,7692,26445
7698,7692,26445
708,710,26448
2829,710,26448
5490,1056,26452
1056,2820,26455
2820,60906,26455
7718,7568,26504
2147,7568,26505
1720,7741,26539
436,3336,26544
53200,46959,249311
84,64851,249323
70676,64851,249323
69928,11740,249324
13011,50443,249327
13011,39578,249327
5854,50443,249327
5854,39578,249327
50443,39578,249327
172,170,249331
57571,61748,249332
61748,15730,249332
71898,70383,249334
71416,53190,249343
71416,56843,249343
71416,16534,249343
53190,56843,249343
53190,16534,249343
56843,16534,249343
73733,62805,249345
16166,60242,249347
16672,74763,249351
16672,3524,249354
16672,48707,249355
16672,72922,249357
16672,11482,249366
16672,17316,249367
16672,2730,249368
5282,46291,249369
5282,6088,249369
46291,6088,249369
5282,13044,249371
5282,2163,249371
13044,2163,249371
5282,11739,249373
963,68292,249385
67480,68292,249385
963,7572,249387
67480,7572,249387
62861,59608,249389
62861,19002,249389
62861,64238,249389
59608,58147,249389
59608,19002,249389
59608,64238,249389
58147,19002,249389
58147,64238,249389
19002,64238,249389
3266,74765,249390
74502,68004,249392
74502,74768,249398
33760,2841,249409
33760,23485,249409
2841,23485,249409
71667,57331,249414
64836,70617,249417
64836,14679,249417
70617,14679,249417
34089,21378,249418
34089,77120,249418
21378,77120,249418
41049,54944,249420
73045,51695,249425
3613,3407,249428
3613,9924,249428
3407,9924,249428
58784,38491,249429
58784,60003,249429
38491,60003,249429
74775,69286,249432
1614,24084,249442
24084,8884,249442
1614,48553,249445
8884,48553,249445
1614,67863,249446
8884,67863,249446
51676,29671,249449
23502,74776,249450
23502,74777,249450
74776,74777,249450
1870,9516,249468
74641,57095,249483
73733,23329,249514
46773,43043,249517
74783,5995,249522
74783,70224,249525
74783,5817,249526
74783,63879,249527
59879,23948,249531
4913,70095,249532
54638,31289,249533
61965,56673,249548
73875,9724,249549
9724,33801,249549
16118,66915,249550
32633,56656,249550
32633,70774,249550
32633,57458,249550
32633,66915,249550
32633,74795,249550
32635,56656,249550
32635,66915,249550
56656,70774,249550
56656,57458,249550
56656,66915,249550
56656,74795,249550
70774,66915,249550
57458,66915,249550
66915,74795,249550
74790,73731,249552
18947,17199,249566
54951,23251,249567
9726,39762,249576
9726,3532,249576
9726,41161,249576
39762,3532,249576
3532,41161,249576
57114,75052,249577
57114,75053,249577
75052,75053,249577
316,33686,249578
316,16625,249582
60057,61122,249587
60057,60407,249587
61122,60407,249587
74798,5317,249595
74798,70668,249595
74798,79448,249595
74798,79450,249595
5317,70668,249595
5317,79448,249595
5317,79450,249595
70668,79448,249595
70668,79450,249595
79448,79450,249595
5666,41659,249597
41659,56163,249597
41659,1226,249597
41659,57489,249597
57738,8854,249613
74799,54691,249620
74799,46592,249620
54691,46592,249620
5658,73209,249621
73209,54468,249621
74800,74801,249630
5636,44588,249635
5636,60487,249636
74802,74803,249639
9197,48077,249641
17128,48077,249641
21340,32415,249658
44848,62169,249665
44848,46290,249665
62169,46290,249665
5506,7394,249700
5506,58454,249700
5506,7396,249700
7394,58454,249700
58454,7396,249700
74816,2871,249703
57722,51547,249704
74818,2448,249708
301,780,249720
301,2518,249720
780,2518,249720
301,57088,249721
18558,21685,249735
21685,56841,249735
56988,57331,249740
56988,48617,249740
56988,49851,249740
56988,49468,249740
56988,71671,249740
57331,49468,249740
57331,71671,249740
48617,71671,249740
49851,49468,249740
49468,71671,249740
16228,62417,249742
16228,16229,249742
16228,48907,249742
62417,16229,249742
62417,48907,249742
16229,48907,249742
48781,69469,249747
23379,171,249748
23379,71660,249748
171,71660,249748
58118,57114,249749
72552,31055,249754
18389,74826,249772
18389,63677,249774
1093,80790,249777
7556,74828,249781
7556,1093,249781
74828,68442,249781
74828,1093,249781
68442,1093,249781
1093,21714,249782
1965,74830,249784
1093,7362,249786
1093,66719,249786
1093,65939,249786
1093,71651,249786
7362,66719,249786
7362,65939,249786
7362,71651,249786
66719,65939,249786
66719,71651,249786
65939,71651,249786
1093,58301,249788
1093,74831,249789
21714,74831,249789
68442,74833,249792
7556,39776,249796
7556,74787,249796
39776,74787,249796
11426,74787,249798
1093,11426,249802
1093,63916,249802
1093,2339,249802
1093,74439,249802
1093,15156,249802
11426,63916,249802
11426,71651,249802
11426,2339,249802
11426,74439,249802
11426,15156,249802
11426,65939,249802
63916,71651,249802
63916,2339,249802
63916,74439,249802
63916,21714,249802
63916,15156,249802
63916,65939,249802
71651,2339,249802
71651,74439,249802
71651,21714,249802
71651,15156,249802
2339,74439,249802
2339,21714,249802
2339,15156,249802
2339,65939,249802
74439,21714,249802
74439,15156,249802
74439,65939,249802
21714,15156,249802
21714,65939,249802
15156,65939,249802
16873,74839,249912
2045,1391,249928
2045,70844,249928
1391,70844,249928
70844,23966,249929
72658,74853,249962
41519,9609,249964
74857,2695,249973
15257,25614,249989
15257,41534,249989
74863,57,249993
21267,22795,250016
21267,18545,250018
21267,74870,250030
73075,50117,250032
21267,64981,250033
74872,4859,250035
74872,74873,250037
74872,69301,250039
2481,33684,250041
2481,74874,250043
74640,74874,250043
74876,24092,250048
2481,15675,250062
67329,74877,250066
74877,56391,250066
2481,74878,250074
2481,53307,250074
74878,53307,250074
53307,74879,250085
2481,57643,250100
2481,49642,250100
2481,74881,250100
57643,49642,250100
57643,74881,250100
49642,74881,250100
5781,33717,250111
5714,68868,250152
73139,88322,250157
73139,88323,250157
16648,88322,250157
16648,88323,250157
88322,88323,250157
73584,75054,250307
67910,65914,250308
73870,65914,250308
58585,16204,250310
60401,57097,250311
60122,51891,250312
74890,74891,250336
74913,50094,250375
44609,74916,250382
44609,74918,250390
44609,74919,250391
44609,253,250392
17069,72378,250407
1734,15417,250413
60017,74923,250416
406,74934,250453
74940,74943,250456
28318,2805,250471
28318,9716,250471
2805,9716,250471
74952,46379,250483
74952,49777,250483
46379,49777,250483
74952,50169,250485
74952,35951,250486
74952,50279,250487
74952,40955,250488
74952,33868,250492
74952,74955,250493
4783,16450,250523
74974,74640,250527
7511,74976,250541
72386,54950,250556
72386,67079,250556
54950,57670,250556
69768,77439,250557
51604,77439,250557
56264,9870,250558
67655,9870,250558
57206,9870,250558
74978,48354,250560
69136,7719,250561
69136,49350,250561
64392,7719,250561
64392,49350,250561
7719,70239,250561
7719,44803,250561
7719,49350,250561
70239,49350,250561
44803,49350,250561
74990,74991,250581
74990,74992,250581
74991,74992,250581
69768,59904,250595
7727,11699,26558
5569,3140,26572
5569,9058,26572
5569,5854,26572
5569,9059,26572
3140,9058,26572
3140,5854,26572
3140,9059,26572
9058,5854,26572
9058,9059,26572
5854,9059,26572
1347,3629,26573
488,7308,26577
2381,4967,26588
781,1611,26594
1214,2687,26596
4643,5820,26600
96,2078,26601
7746,41935,26604
41935,46131,26604
51,9465,26609
51,43286,26609
9465,43286,26609
51,7747,26610
51,7262,26610
7747,7262,26610
7749,1969,26619
7748,1969,26620
7748,7568,26620
1969,7568,26620
1459,1969,26621
20,1969,26622
220,781,26623
220,1588,26623
94,9625,26624
5906,7750,26625
7751,7752,26626
7400,23518,26638
7400,23521,26638
23518,23521,26638
6177,1780,26640
7579,10098,26642
7580,10098,26642
7581,10098,26642
826,10098,26642
7755,28290,26643
6178,6179,26644
4905,7756,26645
7727,16227,26646
11699,16227,26646
1297,1614,26670
75009,75013,250654
7,75032,250693
7,70692,250693
7,63593,250693
75032,70692,250693
75032,63593,250693
70692,63593,250693
62466,52001,250731
62466,68661,250731
52001,68661,250731
66054,64935,250742
59793,75048,250746
66897,62920,250755
60753,23602,250756
16107,49851,250758
16107,859,250758
16107,16038,250758
49851,859,250758
49851,16038,250758
859,16038,250758
36004,57625,250775
73879,36123,250776
65630,58395,250786
65630,33977,250786
65630,15078,250793
67274,16910,250804
67274,54610,250804
67274,46992,250804
67274,36401,250804
67274,34302,250804
16910,54610,250804
16910,46992,250804
16910,36401,250804
16910,34302,250804
54610,46992,250804
54610,36401,250804
54610,34302,250804
46992,36401,250804
46992,34302,250804
36401,34302,250804
9123,56928,250806
65702,56928,250806
57670,56928,250806
71503,48781,250807
56761,49781,250830
56761,73043,250830
49781,73043,250830
49781,56492,250830
73043,56492,250830
56583,16648,250831
56583,56492,250831
16648,56492,250831
71966,67079,250832
71966,56843,250832
71966,56492,250832
67079,56843,250832
67079,56492,250832
56843,56492,250832
48031,49430,250833
48031,56492,250833
49430,56492,250833
59075,63329,250834
59075,56492,250834
63329,56492,250834
72361,75048,250849
6004,48880,250866
6004,33687,250866
6004,9326,250866
48880,33687,250866
48880,9326,250866
33687,9326,250866
868,9611,250877
868,3569,250877
868,9107,250877
868,2981,250877
868,2370,250877
9611,3569,250877
9611,9107,250877
9611,2981,250877
9611,2370,250877
3569,9107,250877
3569,2981,250877
3569,2370,250877
9107,2981,250877
9107,2370,250877
2981,2370,250877
67296,15151,250882
17010,75085,250885
17010,15151,250885
75085,15151,250885
21498,43229,250930
21197,43229,250930
43229,74374,250930
65904,1826,250932
67553,67554,250933
5261,35802,250935
13160,35802,250935
23853,2356,250938
23853,69136,250938
2356,69136,250938
23581,62750,250939
73733,9375,250946
14712,7226,250955
14712,67679,250956
14712,59013,250957
14712,23731,250958
75105,66906,250959
75105,60261,250967
75105,7368,250969
66906,7368,250969
75105,69286,250972
18669,74319,250973
24134,24133,250975
24134,46787,250975
24133,46787,250975
75105,57128,250987
75105,61149,250989
68721,67528,250991
73879,50117,251012
75118,1805,251021
74319,2434,251061
21197,2434,251061
74323,15886,251063
74323,74319,251063
15886,74319,251063
56841,15079,251066
56841,16408,251066
15079,74319,251066
15079,16408,251066
74319,16408,251066
74323,13510,251071
74323,23432,251072
74323,15926,251073
74323,55100,251073
15926,55100,251073
74323,22901,251074
74380,36010,251076
75140,75141,251082
60458,75142,251086
1346,70948,251087
5507,77634,251088
4643,6000,251090
6000,39585,251090
49454,75194,251093
34645,74795,251095
74795,73199,251095
26708,60255,251096
26708,53376,251096
60255,53376,251096
63902,67943,251097
49020,7417,251099
70781,7417,251099
75143,66948,251100
75143,75195,251100
75143,75196,251100
66948,75195,251100
66948,75196,251100
75195,75196,251100
5325,2163,251104
63878,75148,251119
63878,75149,251119
75148,75149,251119
43183,65328,251147
43183,61578,251148
75155,61578,251148
11690,23175,251150
11690,23174,251150
11690,23177,251150
23175,23174,251150
23175,23177,251150
23174,23177,251150
34624,49974,251158
75160,75161,251160
7400,7398,251162
36327,7243,251182
36327,36295,251182
36327,60118,251182
7243,36295,251182
7243,60118,251182
36295,60118,251182
7243,29754,251183
7243,33918,251183
29754,33918,251183
7243,7449,251184
7243,64440,251185
7243,62259,251187
7243,28235,251187
62259,28235,251187
7243,23957,251188
7243,33979,251188
23957,33979,251188
7243,21315,251189
7243,36117,251189
23957,21315,251189
23957,36117,251189
21315,36117,251189
27008,73071,251193
49851,73071,251193
33801,48448,251194
31162,7784,251199
61030,75164,251220
73891,48376,251220
73891,75164,251220
48376,75164,251220
49020,33972,251223
34291,67374,251226
34291,56766,251226
67374,56766,251226
16944,49454,251231
16944,53381,251231
16944,48377,251231
49454,53381,251231
49454,48377,251231
53381,48377,251231
730,59319,251232
1101,9342,251254
33732,65210,251263
33732,9892,251265
33732,75172,251265
9892,75172,251265
33732,9667,251266
33732,15114,251268
9892,15114,251268
33732,48966,251270
33732,1412,251270
48966,1412,251270
33732,66634,251271
33732,47028,251271
66634,47028,251271
71777,64070,251329
57005,68139,251331
50153,75176,251332
15054,46877,251343
15054,62276,251343
46877,62276,251343
15055,57953,251344
15053,21714,251345
2662,4758,251348
62975,4758,251348
64842,43255,251349
72736,7692,251351
41897,77085,251375
70332,77085,251375
41203,77085,251375
34308,73765,251376
64457,57670,251378
64457,70095,251378
57670,70095,251378
65702,70095,251378
29565,75181,251382
64595,57378,251383
75182,7517,251385
75182,75185,251385
7517,75185,251385
67231,48781,251389
48781,69775,251389
624,2569,251400
624,2124,251400
2569,2124,251400
66882,63031,251402
14903,62312,251409
14903,58956,251409
14903,43205,251409
62312,58956,251409
62312,54962,251409
62312,43205,251409
58956,54962,251409
58956,43205,251409
54962,43205,251409
1315,16618,251411
3045,65539,251415
3045,3044,251417
3045,11437,251417
3045,7303,251417
3044,11437,251417
3044,7303,251417
11437,7303,251417
3045,50352,251418
3045,1694,251419
3045,2212,251420
3045,25577,251422
3045,10185,251429
50352,10185,251429
3045,17004,251431
3045,9718,251431
7303,17004,251431
7303,9718,251431
17004,9718,251431
50352,6103,251432
3045,11685,251435
13282,11685,251435
15549,66831,251443
36012,57507,251444
57507,41239,251444
46754,46755,251445
46754,43318,251445
46754,48781,251445
46754,51632,251445
46755,43318,251445
46755,48781,251445
46755,51632,251445
43318,48781,251445
43318,51632,251445
48781,51632,251445
5443,21252,251469
5443,36317,251469
5443,43018,251469
5443,45040,251469
21252,36317,251469
21252,45040,251469
36317,43018,251469
43018,45040,251469
5443,48622,251472
5443,57004,251472
48622,49809,251472
48622,57004,251472
49809,57004,251472
624,1715,251475
624,77325,251475
1715,77325,251475
624,15551,251478
71814,73875,251479
71814,65709,251479
71814,75704,251479
73875,16910,251479
73875,75704,251479
16910,75704,251479
65709,75704,251479
74668,89,251481
58067,23602,251482
1006,9204,251484
19059,13068,251486
70016,72082,251488
74324,65709,251496
74324,11693,251496
74324,15357,251496
74324,57809,251496
65709,57809,251496
11693,57809,251496
11518,49852,251497
11518,56321,251497
59572,56321,251497
49852,56321,251497
41595,52106,251531
21473,21222,251532
21222,7525,251532
21222,14761,251532
194,1699,251534
74401,35756,251540
61202,66902,251541
57158,25494,251542
72386,71166,251545
72386,56498,251545
72386,67852,251545
72386,49675,251545
72386,56527,251545
59572,71166,251545
